Threads: [{'139844791846656': 0, '139844800239360': 1, '139844800254592': 2}]
['STORE', '0x7f3018005230', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018005234', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018005238', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018005050', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018005054', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018005058', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018004ff0', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018004ff4', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018004ff8', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018004f90', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018004f94', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018004f98', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f30200034d0', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f30200034d4', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f30200034d8', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3020003170', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3020003174', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3020003178', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3020002e10', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3020002e14', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3020002e18', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3020002bd0', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3020002bd4', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3020002bd8', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f30180046f0', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f30180046f4', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f30180046f8', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018004570', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018004574', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018004578', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018004330', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018004334', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018004338', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018004210', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018004214', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018004218', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f30200022d0', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f30200022d4', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f30200022d8', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f30180038b0', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f30180038b4', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f30180038b8', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018003850', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018003854', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018003858', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3020001c10', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3020001c14', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3020001c18', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3018003610', '0x7f30180022d0', 2, 'display_239']
['STORE', '0x7f3018003614', '0x7f30180022d4', 2, 'display_239']
['STORE', '0x7f3018003618', '0x7f30180022d8', 2, 'display_240']
['STORE', '0x7f3020003e38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003dd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003b98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003ad8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005598', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005478', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003718', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180050b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200035f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004e18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004d58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200031d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002ed8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004a58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004458', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180043f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002578', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001f18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180036d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003678', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003ef8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003e98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200039b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003958', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004f38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004cf8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004c98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180045d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004518', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180041b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004158', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200024b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001e58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003978', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003738', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001bb8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003d18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005718', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180056b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005658', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003a78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180052f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004e78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003478', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004db8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003358', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004bd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003058', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004ab8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002ab8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002758', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004038', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003e58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003c78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003af8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003918', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001d98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180037f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001cd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001c78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005958', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005898', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005358', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003658', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003598', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003538', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004938', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002cf8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004878', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200029f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002938', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004398', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003df8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003d38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003c18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001df8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180035b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180022d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003fb8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003f58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180059b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005838', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003c58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005538', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200036b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003418', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200032f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004b18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002f38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002e78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002db8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002b78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004638', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002998', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200028d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180040f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002398', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002338', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002278', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002158', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003cd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200020f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002038', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180039d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003b38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180054d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180051d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003238', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004b78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002f98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004818', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004758', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002518', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003f78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003b58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003a38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001b58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005a18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180055f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200038f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003898', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003778', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005178', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005118', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004c38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002ff8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002d58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180048d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002878', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002818', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002698', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180042d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004098', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003f18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003eb8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003d98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002098', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003bb8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001fd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001f78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003a98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200037d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200030b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180049f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002b18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002a58', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004698', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002638', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004278', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200025d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002458', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003fd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200023f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200021b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001d38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003798', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001918', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005778', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003bf8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003a18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003838', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004ed8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200033b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003298', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003118', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004998', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002c98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002c38', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180047b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180044b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200027b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200026f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002218', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001eb8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180058f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003d78', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180057d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003cb8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005418', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180053b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005298', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005238', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018005058', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004ff8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004f98', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200034d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020003178', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002e18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020002bd8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180046f8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004578', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004338', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018004218', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30200022d8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f30180038b8', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003858', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3020001c18', '0x7f30180022d8', 2, 'clear_207']
['STORE', '0x7f3018003618', '0x7f30180022d8', 2, 'clear_207']
